Index	Genetic_ID	Source	Date_mean	Group_ID	Locality	Country	Latitude	Longitude	Sex
RISE523.SG	RISE523	AllentoftNature2015	3411	Russia_Mezhovskaya.SG	Kapova cave	Russia	53.043	57.066	F
RISE524.SG	RISE524	AllentoftNature2015	3000	Russia_Mezhovskaya.SG	Kapova cave	Russia	53.043	57.066	M
RISE525.SG	RISE525	AllentoftNature2015	3000	Russia_Mezhovskaya.SG	Kapova cave	Russia	53.043	57.066	M
RISE546.SG	RISE546	AllentoftNature2015	4850	Russia_Kalmykia_EBA_Yamnaya.SG	Temrta IV	Russia	46.538999999999994	43.699	M
RISE547.SG	RISE547	AllentoftNature2015	4713	Russia_Kalmykia_EBA_Yamnaya.SG	Temrta IV	Russia	46.538999999999994	43.699	M
RISE548.SG	RISE548	AllentoftNature2015	4850	Russia_Kalmykia_EBA_Yamnaya.SG	Temrta IV	Russia	46.538999999999994	43.699	M
RISE550.SG	RISE550	AllentoftNature2015	4916	Russia_Kalmykia_EBA_Yamnaya.SG	Peshany V	Russia	46.556000000000004	43.676	M
RISE552.SG	RISE552	AllentoftNature2015	4382	Russia_Kalmykia_EBA_Yamnaya.SG	Ulan V	Russia	46.615	43.333999999999996	M
RISE555.SG	RISE555	AllentoftNature2015	4598	Russia_EBA_o1.SG	Stalingrad Quarry	Russia	48.716	44.5	M
RISE559.SG	I4124	AllentoftNature2015	4278	Germany_BellBeaker_dup.I4124.SG	Augsburg	Germany	48.33	10.895	F
RISE560.SG	I4132	AllentoftNature2015	4200	Germany_BellBeaker_father.or.son.I4132.SG	Augsburg	Germany	48.33	10.895	M
RISE562.SG	I4143	AllentoftNature2015	4267	Germany_BellBeaker_dup.I4143.SG	Landau an der Isar	Germany	48.663000000000004	12.707	F
RISE563.SG	I4144	AllentoftNature2015	4411	Germany_BellBeaker_dup.I4144.SG	Osterhofen-Altenmarkt	Germany	48.691	13.015999999999998	M
RISE564.SG	I4134	AllentoftNature2015	4200	Germany_BellBeaker_dup.I4134.SG	Osterhofen-Altenmarkt	Germany	48.691	13.015999999999998	M
RISE566.SG	I4145	AllentoftNature2015	4089	Czech_BellBeaker_dup.I4145.SG	Knezeves	Czech Republic	50.118	14.258	M
RISE567.SG	I4136	AllentoftNature2015	4250	Czech_BellBeaker_dup.I4136.SG	Knezeves	Czech Republic	50.118	14.258	F
RISE568.SG	I5026	AllentoftNature2015	1200	Czech_EarlySlav.SG	Brandysek	Czech Republic	50.19	14.158	F
RISE569.SG	I4137	AllentoftNature2015	1229	Czech_EarlySlav_dup.I4137.SG	Brandysek	Czech Republic	50.19	14.158	F
RISE577.SG	I4139	AllentoftNature2015	4150	Czech_Unetice_EBA_dup.I4139.SG	Velké Přílepy	Czech Republic	50.16	14.311	F
RISE586.SG	I4130	AllentoftNature2015	4250	Czech_EBA_Unetice_dup.I4130	Moravská Nová Ves	Czech Republic	48.799	17.022000000000002	F
RISE595.SG	RISE595	AllentoftNature2015	2950	Montenegro_LBA.SG	Velika Gruda	Montenegro	42.382	18.74	F
RISE596.SG	I13170	AllentoftNature2015	2550	Montenegro_IA.SG	Velika Gruda	Montenegro	42.382	18.74	F
RISE598.SG	RISE598	AllentoftNature2015	2653	Lithuania_LBA.SG	Turlojiske	Lithuania	54.358000000000004	23.302	M
I0867	I0867	LazaridisNature2016	8700	Israel_PPNB	Motza	Israel	31.79	35.168	M
I1165	I1165	HarneyMayNatureCommunications2018	5950	Israel_C	Upper Galilee, Pki'in	Israel	32.974167	35.331389	M
I1271	I1271	MathiesonNature2015	4550	Spain_C	Burgos, Atapuerca, El Mirador Cave	Spain	42.33333333	-3.5	F
I1303	I1303	MathiesonNature2015	4550	Spain_C	Burgos, Atapuerca, El Mirador Cave	Spain	42.33333333	-3.5	M
I1549	I1549	MathiesonNature2015	4225	Germany_BellBeaker	Benzingerode-Heimburg	Germany	51.82	10.91	F
I0407	I0407	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	5700	Spain_MLN	La Mina	Spain	41.2522	-2.32622	F
I1560_d	I1560	LipsonNature2017	5350	Germany_MN_lc	Erwitte-Schmerlecke	Germany	51.6	8.25	M
I0025	I0025	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	7125	Germany_EN_LBK	Baden-Württemberg, Stuttgart-Mühlhausen, Viesenhaeuser Hof	Germany	48.78	9.18	F
I0247	I0247	MathiesonNature2015	2229	Russia_IA_Scythian_questionable	Samara Oblast, Volga River Valley, Volga Steppes, Nadezhdinka	Russia	52.43	51.16	M
I0374	I0374	MathiesonNature2015	4350	Russia_MBA_Poltavka	Samara Oblast, Volga River Valley, Samara River, Nikolaevka III	Russia	49.96666667	44.66666667	M
I0423	I0423	MathiesonNature2015	3475	Russia_Srubnaya	Samara Oblast, Volga River Valley, Samara River, Barinovka I	Russia	52.54	50.5	M
I0443	I0443	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4850	Russia_Samara_EBA_Yamnaya	Samara Oblast, Volga River Valley, Sok River, Lopatino II	Russia	53.64	50.655	M
I0726	I0726	MathiesonNature2015	7950	Turkey_N	Menteşe	Turkey	40.26	29.65	F
I0861	I0861	LazaridisNature2016	12700	Israel_Natufian_published	Raqefet Cave	Israel	32.65	35.067	M
I1160	I1160	HarneyMayNatureCommunications2018	5950	Israel_C	Upper Galilee, Pki'in	Israel	32.974167	35.331389	M
I1166	I1166	HarneyMayNatureCommunications2018	5950	Israel_C_father.or.son.I1169	Upper Galilee, Pki'in	Israel	32.974167	35.331389	M
I0103	I0103	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4472	Germany_CordedWare	Esperstedt	Germany	51.42	11.68	F
I0172	I0172	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	5155	Germany_MN_Esperstedt	Esperstedt	Germany	51.42	11.68	M
I0408	I0408	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	5686	Spain_MLN	La Mina	Spain	41.2522	-2.32622	F
I0412	I0412	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	7177	Spain_EN	Els Trocs	Spain	42.5	0.5	M
I0054	I0054	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	7074	Germany_EN_LBK	Unterwiederstedt	Germany	51.66	11.53	F
I0104	I0104	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4358	Germany_CordedWare	Esperstedt	Germany	51.42	11.68	M
I0116	I0116	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	3978	Germany_EBA_Unetice	Esperstedt	Germany	51.42	11.68	M
I0118	I0118	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	4325	Germany_LN_Alberstedt	Alberstedt	Germany	51.45	11.63	F
I0406	I0406	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	5700	Spain_MLN	La Mina	Spain	41.2522	-2.32622	M
I0410	I0410	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	7106	Spain_EN	Els Trocs	Spain	42.5	0.5	M
I0413	I0413	MathiesonNature2015 (1240k of same same sample with 390k in HaakLazaridis2015)	7143	Spain_EN	Els Trocs	Spain	42.5	0.5	F
NE6.SG	I1496	GambaNatureCommunications2014	7040	Hungary_MN_LBK_published.SG	Apc-Berekalya I	Hungary	47.167	19.833	M
Villabruna	Villabruna	FuNature2016	14021	Italy_North_Villabruna_HG	Veneto, Villabruna	Italy	46.15	12.21	M
Kostenki12	Kostenki12	FuNature2016	32650	Russia_Kostenki12	Kostenki	Russia	51.23	39.3	M
Vestonice16	Vestonice16	FuNature2016	29800	Czech_Vestonice16	Dolni Vestonice	Czech Republic	48.53	16.39	M
Kostenki14	Kostenki14	FuNature2016	38052	Russia_Kostenki14	Kostenki	Russia	51.23	39.3	M
Pavlov1_d	Pavlov1	FuNature2016	30350	Czech_Pavlov1	Dolni Vestonice	Czech Republic	48.53	16.39	M
Muierii2_d	Muierii2	FuNature2016	33646	Romania_Muierii	Muierii 2	Romania	45.11	23.46	F
Vestonice13_d	Vestonice13	FuNature2016	30800	Czech_Vestonice13	Dolni Vestonice	Czech Republic	48.53	16.39	M
Vestonice15_d	Vestonice15	FuNature2016	30800	Czech_Vestonice15	Dolni Vestonice	Czech Republic	48.53	16.39	M
Vestonice43_d	Vestonice43	FuNature2016	29800	Czech_Vestonice43	Dolni Vestonice	Czech Republic	48.53	16.39	M
Ostuni2_d	Ostuni2	FuNature2016	29116	Italy_South_HG_Ostuni2	Apulia, Ostuni	Italy	40.73	17.57	F
Ostuni1_d	Ostuni1	FuNature2016	27614	Italy_South_HG_Ostuni1	Apulia, Ostuni	Italy	40.73	17.57	F
Continenza_d	Continenza	FuNature2016	10875	Italy_South_HG_Continenza_lc	Abruzzo, Grotta de Continenza	Italy	41.96	13.54	F
Vestonice14_d	Vestonice14	FuNature2016	30800	Czech_Vestonice14_lc	Dolni Vestonice	Czech Republic	48.53	16.39	M
ElMiron_d	ElMiron	FuNature2016	18775	Spain_ElMiron	El Miron	Spain	43.26	-3.45	F
I1577	I1577	FuNature2016	30950	Austria_KremsWA3	Krems-Wachtberg	Austria	48.41	15.59	M
I1893	I1893	LipsonNature2017	6895	Hungary_LN_Sopot	Alsónyék-Elkerülő 2	Hungary	46.204522999999995	18.729916	M
I1904	I1904	LipsonNature2017	7010	Hungary_MN_LBK	Bátaszék-Lajvér	Hungary	46.20487	18.7004	M
I1593	I1593	LipsonNature2017	5527	Germany_Blatterhohle_MN	Blatterhole Cave	Germany	51.358333	7.551111	M
I1563	I1563	LipsonNature2017	5448	Germany_Blatterhohle_MN	Blatterhole Cave	Germany	51.358333	7.551111	F
I1565	I1565	LipsonNature2017	5674	Germany_Blatterhohle_MN_oWHG	Blatterhole Cave	Germany	51.358333	7.551111	M
CB13.SG	CB13	OlaldeMBE2015	7345	Spain_EN.SG	Cova Bonica, Vallirana, Barcelona	Spain	41.37	1.89	F
ATP3.SG	ATP3	GuntherPNAS2015	5397	Spain_C.SG	El Portalon Cave, Sierra de Atapuerca	Spain	42.3525	-3.518333333	M
ATP7.SG	ATP7	GuntherPNAS2015	5122	Spain_C.SG	El Portalon Cave, Sierra de Atapuerca	Spain	42.3525	-3.518333333	F
ATP9.SG	ATP9	GuntherPNAS2015	3628	Spain_BA.SG	El Portalon Cave, Sierra de Atapuerca	Spain	42.3525	-3.518333333	F
ATP17.SG	ATP17	GuntherPNAS2015	4849	Spain_C.SG	El Portalon Cave, Sierra de Atapuerca	Spain	42.3525	-3.518333333	M
ATP20.SG	ATP20	GuntherPNAS2015	4138	Spain_C.SG	El Portalon Cave, Sierra de Atapuerca	Spain	42.3525	-3.518333333	F
I1876	I1876	LipsonNature2017	7541	Hungary_EN_Starcevo_1	Alsonyek-Bataszek, Mérnöki telep	Hungary	46.208562	18.700047	M
I1882	I1882	LipsonNature2017	7050	Hungary_MN_LBK	Budakeszi, Szőlőskert-Tangazdaság	Hungary	47.50163	18.910467999999998	M
I1883	I1883	LipsonNature2017	7146	Hungary_MN_LBK_o	Tolna-Mözs TO26	Hungary	46.407090999999994	18.742154	M
I1885	I1885	LipsonNature2017	7228	Hungary_MN_Vinca_contam	Versend-Gilencsa	Hungary	45.5853	18.30771	F
I1917	I1917	MathiesonNature2018	4955	Ukraine_Ozera_EBA_Yamnaya	Ozera, OAE-99	Ukraine	48.991214	33.950515	F
I1926	I1926	MathiesonNature2018	5757	Ukraine_Eneolithic_Trypillia_published	Verteba Cave	Ukraine	48.7225	25.880833	M
I1977	I1977	OlaldeScience2019	3475	Spain_EBA	Basque Country, Araba/Álava, Laguardia, El Sotillo	Spain	42.57	-2.62	F
I1981	I1981	LipsonNature2017	4891	Spain_C	Basque Country, Alava, Alto de la Huesera	Spain	42.57	-2.57	F
I2062	I2062	VanDenBrink2017	3170	Israel_MLBA	Tel Shadud	Israel	32.6606	35.2341	M
I2105	I2105	MathiesonNature2018	4850	Ukraine_EBA_Yamnaya	Shevchenko, OAE-2003	Ukraine	48.220364000000004	37.146114000000004	F
I2110	I2110	MathiesonNature2018	5697	Ukraine_Eneolithic_Trypillia	Verteba Cave	Ukraine	48.7225	25.880833	M
I2111_published	I2111	MathiesonNature2018	5622	Ukraine_Eneolithic_Trypillian_published	Verteba Cave	Ukraine	48.7225	25.880833	M
I2158_published	I2158	MathiesonNature2018	12000	Italy_Sicily_HG_OrienteC_published	Sicily, Egadi Islands, Favignana Island, Grotta d'Oriente	Italy	37.933333000000005	12.333333	F
I2163	I2163	MathiesonNature2018	3639	Bulgaria_MLBA	Merichleri, Kairyaka necropolis	Bulgaria	42.132897	25.496288	M
I2165	I2165	MathiesonNature2018	4910	Bulgaria_EBA_o2	Merichleri, Kairyaka necropolis	Bulgaria	42.132897	25.496288	M
I2351	I2351	LipsonNature2017	6050	Hungary_C_Balaton_Lasinja	Tolna-Mözs TO3	Hungary	46.407090999999994	18.742154	F
I2352	I2352	LipsonNature2017	6550	Hungary_LN_Lengyel	Veszprém Jutasi út	Hungary	47.102645	17.912987	M
I2353	I2353	LipsonNature2017	6200	Hungary_EarlyC_Tiszapolgar	Pusztataskony-Ledence I	Hungary	47.45925	20.51282	M
I2354	I2354	LipsonNature2017	6200	Hungary_EarlyC_Tiszapolgar	Pusztataskony-Ledence I	Hungary	47.45925	20.51282	M
I2355	I2355	LipsonNature2017	7050	Hungary_MN_ALBK_Szakalhat	Pusztataskony-Ledence I	Hungary	47.45925	20.51282	F
I2356	I2356	LipsonNature2017	6200	Hungary_EarlyC_Tiszapolgar_contam	Pusztataskony-Ledence I	Hungary	47.45925	20.51282	M
I2357	I2357	LipsonNature2017	7050	Hungary_MN_ALBK_Szakalhat	Pusztataskony-Ledence I	Hungary	47.45925	20.51282	F
I2358	I2358	LipsonNature2017	6700	Hungary_LN_Tisza	Pusztataskony-Ledence I	Hungary	47.45925	20.51282	F
I2359	I2359	LipsonNature2017	6700	Hungary_LN_Tisza_contam	Pusztataskony-Ledence I	Hungary	47.45925	20.51282	F
I2364	I2364	OlaldeNature2018	4220	Hungary_EBA_BellBeaker	Budapest-Békásmegyer	Hungary	47.59916	19.054560000000002	M
I2368	I2368	LipsonNature2017	5025	Hungary_LateC_Baden_contam	Budakalász-Luppa csárda	Hungary	47.620940000000004	19.04494	M
I2369	I2369	LipsonNature2017	5186	Hungary_LateC_Baden	Budakalász-Luppa csárda	Hungary	47.620940000000004	19.04494	M
I2370	I2370	LipsonNature2017	5122	Hungary_LateC_Baden	Alsónémedi	Hungary	47.31875	19.16692	F
I2371	I2371	LipsonNature2017	5169	Hungary_LateC_Baden	Alsónémedi	Hungary	47.31875	19.16692	M
I2374	I2374	LipsonNature2017	7700	Hungary_EN_Koros_contam	Törökszentmiklos Tiszapüspöki Karanycs haromag 3. lh.	Hungary	47.182829999999996	20.3509	M
I2375	I2375	LipsonNature2017	7050	Hungary_MN_ALPc_Tiszadob	Tiszadob-Ó-Kenéz	Hungary	48.00363	21.17651	M
I2376	I2376	LipsonNature2017	7050	Hungary_MN_ALPc_Tiszadob	Tiszadob-Ó-Kenéz	Hungary	48.00363	21.17651	M
I2377	I2377	LipsonNature2017	7001	Hungary_MN_ALPc_Tiszadob	Tiszadob-Ó-Kenéz	Hungary	48.00363	21.17651	M
I2378	I2378	LipsonNature2017	7050	Hungary_MN_ALPc_Tiszadob	Hejőkürt-Lidl logisztikai központ	Hungary	47.86071	21.00058	M
I2379	I2379	LipsonNature2017	6984	Hungary_MN_ALPc_Tiszadob	Hejőkürt-Lidl logisztikai központ	Hungary	47.86071	21.00058	M
I2380	I2380	LipsonNature2017	7350	Hungary_MN_ALPc_Szatmar	Mezőkövesd-Mocsolyás	Hungary	47.78134	20.58258	F
I2382	I2382	LipsonNature2017	7350	Hungary_MN_ALPc_Szatmar	Mezőkövesd-Mocsolyás	Hungary	47.78134	20.58258	M
I2383	I2383	LipsonNature2017	7050	Hungary_MN_ALPc_contam	Hajdúnánás-Eszlári út	Hungary	47.85755	21.432389999999998	M
I2387	I2387	LipsonNature2017	6700	Hungary_LN_Tisza	Hódmezővásárhely-Kökénydomb Vörös tanya	Hungary	46.3941	20.244951	M
I2394	I2394	LipsonNature2017	6231	Hungary_C_Balaton_Lasinja	Veszprém Jutasi út	Hungary	47.102645	17.912987	M
I2395	I2395	LipsonNature2017	6200	Hungary_EarlyC_Tiszapolgar	Pusztataskony-Ledence I	Hungary	47.45925	20.51282	M
I0056	I0056	LipsonNature2017 (supplement of MathiesonNature2015, which itself was supplement of HaakLazaridis2015)	7059	Germany_EN_LBK	Halberstadt-Sonntagsfeld	Germany	51.89583333	11.04666667	M
I0100	I0100	LipsonNature2017 (supplement of MathiesonNature2015, which itself was supplement of HaakLazaridis2015)	6944	Germany_EN_LBK	Halberstadt-Sonntagsfeld	Germany	51.89583333	11.04666667	F
I1072_published	I1072	LazaridisNature2016	12700	Israel_Natufian_contam_published	Raqefet Cave	Israel	32.65	35.067	M
Bichon.SG	Bichon	JonesNatureCommunications2015	13698	Switzerland_Bichon.SG	Grotte du Bichon	Switzerland	47.09999847	6.8699998860000004	M
KK1.SG	KK1	JonesNatureCommunications2015	9678	Georgia_Kotias.SG	Kotias Klde	Georgia	42.28	43.28	M
SATP.SG	SATP	JonesNatureCommunications2015	13282	Georgia_Satsurblia.SG	Satsurblia	Georgia	42.38	42.59	M
kum4.SG	kum4	OmrakCurrentBiology2016	6550	Turkey_Kumtepe_N_lc.SG	Kumtepe	Turkey	39.95	26.2	F
kum6.SG	kum6	OmrakCurrentBiology2016	5615	Turkey_Kumtepe_N.SG	Kumtepe	Turkey	39.95	26.2	F
bally.SG	bally	CassidyPNAS2016	5131	Ireland_N.SG	Ballynahatty, County Down	Ireland	54.54222222	-5.956666667	F
rath1.SG	rath1	CassidyPNAS2016	3897	Ireland_EBA.SG	Rathlin Island, County Antrim	Ireland	55.292131999999995	-6.191685	M
rath2.SG	rath2	CassidyPNAS2016	3819	Ireland_EBA.SG	Rathlin Island, County Antrim	Ireland	55.292131999999995	-6.191685	M
rath3.SG	rath3	CassidyPNAS2016	3580	Ireland_EBA.SG	Rathlin Island, County Antrim	Ireland	55.292131999999995	-6.191685	M
I0017.SG	I0017	LazaridisNature2014	7624	Sweden_Motala_HG.SG	Motala, Kanaljorden	Sweden	58.535	15.046	M
3DT16.SG	3DT16	MartinianoNatureCommunications2016	1750	England_IA_Roman.SG	England, Yorkshire, Driffield Terrace	Great Britain	53.958332999999996	-1.080278	M
3DT26.SG	3DT26	MartinianoNatureCommunications2016	1750	England_IA_Roman_oMiddleEast.SG	England, Yorkshire, Driffield Terrace	Great Britain	53.958332999999996	-1.080278	M
6DT18.SG	6DT18	MartinianoNatureCommunications2016	1750	England_IA_Roman.SG	England, Yorkshire, Driffield Terrace	Great Britain	53.958332999999996	-1.080278	M
6DT21.SG	6DT21	MartinianoNatureCommunications2016	1750	England_IA_Roman.SG	England, Yorkshire, Driffield Terrace	Great Britain	53.958332999999996	-1.080278	M
6DT22.SG	6DT22	MartinianoNatureCommunications2016	1750	England_IA_Roman.SG	England, Yorkshire, Driffield Terrace	Great Britain	53.958332999999996	-1.080278	M
6DT23.SG	6DT23	MartinianoNatureCommunications2016	1750	England_IA_Roman.SG	England, Yorkshire, Driffield Terrace	Great Britain	53.958332999999996	-1.080278	M
6DT3.SG	6DT3	MartinianoNatureCommunications2016	1750	England_IA_Roman.SG	England, Yorkshire, Driffield Terrace	Great Britain	53.958332999999996	-1.080278	M
M1489.SG	M1489	MartinianoNatureCommunications2016	2035	England_IA_o.SG	England, Yorkshire, East Riding, North Ferriby, Melton Quarry	Great Britain	53.726187	-0.529641	F
NO3423.SG	I17268	MartinianoNatureCommunications2016	1200	England_EarlyMedieval_Saxon.SG	England, North Yorkshire, Stockton-on-Tees, Norton, Norton Bishops Mill	Great Britain	53.633	-1.175	M
I0461	I0461	OlaldeNature2018	4241	Spain_C_oSteppe	Burgos, Arroyal I	Spain	42.4	-3.75	F
I2445	I2445	OlaldeNature2018	4048	England_BellBeaker	England, Oxfordshire, Yarnton	Great Britain	51.79568333	-1.319891667	M
I2452	I2452	OlaldeNature2018	4052	England_BellBeaker	England, South Derbyshire, Willington, Dairy Farm	Great Britain	52.15	-0.38	M
I2453	I2453	OlaldeNature2018	4122	England_BellBeaker	England, Lincolnshire, West Deeping	Great Britain	52.67	-0.35	M
I2454	I2454	OlaldeNature2018	4042	England_BellBeaker_lowEEF	England, Needingworth Quarry, Over Narrows	Great Britain	52.34	0.03	F
I2455	I2455	OlaldeNature2018	3948	England_BellBeaker	England, Needingworth Quarry, Over Narrows	Great Britain	52.34	0.03	F
I2373_all	I2373	LipsonNature2017	7700	Hungary_EN_Koros_all	Törökszentmiklos Tiszapüspöki Karanycs haromag 3. lh.	Hungary	47.182829999999996	20.3509	F
I1877_all	I1877	LipsonNature2017	7567	Hungary_EN_Starcevo_2_all	Alsonyek-Bataszek, Mérnöki telep	Hungary	46.208562	18.700047	M
I2483	I2483	TeschlerNicolaCommunicationsBiology2020	30850	Austria_Krems1_1	Krems-Wachtberg	Austria	48.41	15.59	M
I3499	I3499	MathiesonNature2018	4718	Croatia_LateC_EBA_Vucedol	Beli Manastir-Popova zemlja	Croatia	45.338767	18.698860999999997	M
I2014	I2014	LipsonNature2017	6946	Germany_EN_LBK	Halberstadt-Sonntagsfeld	Germany	51.89583333	11.04666667	M
I2020	I2020	LipsonNature2017	7125	Germany_EN_LBK_1d.or.2d.rel.I1550	Halberstadt-Sonntagsfeld	Germany	51.89583333	11.04666667	M
I2022	I2022	LipsonNature2017	7125	Germany_EN_LBK	Halberstadt-Sonntagsfeld	Germany	51.89583333	11.04666667	F
I2980	I2980	OlaldeNature2018	5173	Scotland_N	Scotland, Orkney, Point of Cott	Great Britain	59.3101	-2.940715	F
I2981	I2981	OlaldeNature2018	3711	Scotland_C_EBA	Scotland, Orkney, Lop Ness, Stenchme	Great Britain	59.281000000000006	-2.425	F
I2988	I2988	OlaldeNature2018	5397	Scotland_N	Scotland, Clachaig	Great Britain	55.4	-5.2	F
I3136	I3136	OlaldeNature2018	5397	Scotland_N	Scotland, Argyll and Bute, Oban, Raschoille Cave	Great Britain	56.4033333	-5.478056	F
I3137_published	I3137	OlaldeNature2018	5450	Scotland_N_published	Scotland, Argyll and Bute, Oban, Raschoille Cave	Great Britain	56.4033333	-5.478056	M
I3138	I3138	OlaldeNature2018	4998	Scotland_N	Scotland, Argyll and Bute, Oban, Raschoille Cave	Great Britain	56.4033333	-5.478056	F
I3141_published	I3141	MathiesonNature2018	4850	Ukraine_EBA_Yamnaya_published	Shevchenko, OAE-2003	Ukraine	48.220364000000004	37.146114000000004	F
I3151_published	I3151	MathiesonNature2018	5750	Ukraine_Eneolithic_Trypillia_published	Verteba Cave	Ukraine	48.7225	25.880833	M
I3255	I3255	OlaldeNature2018	3994	England_BellBeaker	England, Cambridgeshire, Trumpington Meadows	Great Britain	52.170279	0.10560399999999999	F
I3270	I3270	LipsonNature2017	4850	Spain_C	Basque Country, Alava, Las Yurdinas II	Spain	42.63	-2.7	F
I3271	I3271	LipsonNature2017	4850	Spain_C	Basque Country, Alava, Las Yurdinas II	Spain	42.63	-2.7	F
I3272	I3272	LipsonNature2017	4959	Spain_C	Basque Country, Alava, La Chabola de la Hechicera	Spain	42.57	-2.55	M
I3313	I3313	MathiesonNature2018	2722	Croatia_EIA	Jazinka Cave	Croatia	43.894	15.977	F
I3322	I3322	OlaldeScience2019	2500	Spain_IA	Valencian Community, Castelló/Castellón, Vinaròs, Puig de la Misericordia	Spain	40.5067	0.4314	F
I3324	I3324	OlaldeScience2019	2223	Spain_IA_o	Girona, Ullastret, Puig de Sant Andreu	Spain	42.006615000000004	3.078667	M
I3432	I3432	OlaldeScience2019	4924	Portugal_C	Évora, Reguengos de Monsaraz, Perdigões	Portugal	38.387	-7.55	F
I3485	I3485	OlaldeScience2019	4050	Spain_EBA	Ciudad Real, Terrinches, Castillejo del Bonete	Spain	38.5781	-2.8417	F
I3486	I3486	OlaldeScience2019	3575	Spain_EBA	Valencian Community, Alacant/Alicante, Villena, Cabezo Redondo	Spain	38.6314	-0.8615	M
I3487	I3487	OlaldeScience2019	3603	Spain_EBA	Valencian Community, Alacant/Alicante, Villena, Cabezo Redondo	Spain	38.6314	-0.8615	M
I3488	I3488	OlaldeScience2019	3575	Spain_EBA	Valencian Community, Alacant/Alicante, Villena, Cabezo Redondo	Spain	38.6314	-0.8615	M
I3490	I3490	OlaldeScience2019	3450	Spain_EBA	Burgos, La Horra	Spain	41.7412	-3.8744	F
I3491	I3491	OlaldeScience2019	3450	Spain_EBA	Castilla y León, Valladolid, Fuente la Mora	Spain	41.6565	-4.6695	F
I3493	I3493	OlaldeScience2019	3301	Spain_MBA	Salamanca, Aldeaseca de la Frontera, Tordillos	Spain	40.8586	-5.3518	F
I3498	I3498	MathiesonNature2018	7681	Croatia_MN_Sopot	Beli Manastir-Popova zemlja	Croatia	45.338767	18.698860999999997	M
I3528	I3528	OlaldeNature2018	4364	Hungary_EBA_BellBeaker	Budakalász, Csajerszke, M0 Site 12 	Hungary	47.620940000000004	19.04494	M
I3529	I3529	OlaldeNature2018	4300	Hungary_EBA_BellBeaker	Budakalász, Csajerszke, M0 Site 12 	Hungary	47.620940000000004	19.04494	F
I3574	I3574	OlaldeScience2019	1450	Spain_Visigoth_Granada	Granada, Montefrío, El Castillón	Spain	37.3244444	-4.005833333	F
I3575	I3575	OlaldeScience2019	1450	Spain_Visigoth_Granada	Granada, Montefrío, El Castillón	Spain	37.3244444	-4.005833333	M
I3577	I3577	OlaldeScience2019	1450	Spain_Visigoth_Granada	Granada, Montefrío, El Castillón	Spain	37.3244444	-4.005833333	F
I3578	I3578	OlaldeScience2019	1450	Spain_Visigoth_Granada	Granada, Montefrío, El Castillón	Spain	37.3244444	-4.005833333	F
I3579	I3579	OlaldeScience2019	1450	Spain_Visigoth_Granada	Granada, Montefrío, El Castillón	Spain	37.3244444	-4.005833333	M
